endTime,artistName,trackName,msPlayed,id,genre,language
2022-03-13 11:48,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-14 06:15,Shawn Mendes,Treat You Better,2991,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-14 09:11,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-14 09:24,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-15 06:29,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-15 08:08,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-15 08:22,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-15 10:02,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-15 10:22,Shawn Mendes,Imagination,20637,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-16 08:12,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2123,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-16 09:29,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-19 12:42,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-19 12:57,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-22 10:24,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-23 03:32,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-23 05:48,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-23 12:51,Shawn Mendes,Señorita,76627,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-23 13:01,Shawn Mendes,Señorita,2357,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-24 06:29,Shawn Mendes,Treat You Better,624,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-24 12:44,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-24 13:22,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-25 04:50,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-25 05:29,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-28 18:10,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-29 06:29,Shawn Mendes,Treat You Better,12881,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-03-29 08:28,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-01 15:22,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-01 15:41,Shawn Mendes,Treat You Better,31760,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-01 17:14,Shawn Mendes,Treat You Better,5800,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-01 17:58,Shawn Mendes,If I Can't Have You,24467,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-01 18:22,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-02 10:52,Shawn Mendes,Señorita,120006,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-02 10:56,Shawn Mendes,Señorita,189052,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-03 10:19,Shawn Mendes,Mercy,208733,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-03 10:33,Shawn Mendes,Stitches,206880,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-03 10:40,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-03 10:55,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-03 11:09,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-03 17:20,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 05:32,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 12:22,Shawn Mendes,Señorita,13694,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 12:25,Shawn Mendes,When You're Gone,172266,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 12:27,Shawn Mendes,Treat You Better,12074,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 12:41,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 13:32,Shawn Mendes,Stitches,206880,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 16:10,Shawn Mendes,Treat You Better - Ashworth Remix,232666,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 16:30,Shawn Mendes,There's Nothing Holdin' Me Back - Acoustic,201093,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 16:49,Shawn Mendes,Imagination,217773,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-04 17:07,Shawn Mendes,Mercy,208733,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-05 02:24,Shawn Mendes,Treat You Better,96613,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-05 18:12,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-05 18:33,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-05 18:46,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-05 19:53,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-06 08:02,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-06 08:07,Shawn Mendes,Treat You Better,91233,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-06 09:25,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-08 06:18,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-08 08:07,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-08 13:35,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-08 17:25,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-08 19:05,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-09 12:22,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-09 13:01,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-09 13:21,Shawn Mendes,If I Can't Have You,116880,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-09 14:05,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-09 18:50,Shawn Mendes,Señorita,1950,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-10 04:10,Shawn Mendes,Señorita,7778,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-11 10:43,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-11 16:06,Shawn Mendes,Where Were You In The Morning?,200600,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-11 16:10,Shawn Mendes,Where Were You In The Morning?,200600,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-15 08:37,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-20 06:22,Shawn Mendes,There's Nothing Holdin' Me Back,49442,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-20 06:23,Shawn Mendes,Ruin,46213,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-20 06:25,Shawn Mendes,Mercy,98387,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-21 09:21,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-21 09:25,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-27 05:56,Shawn Mendes,Mercy,208733,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-27 06:03,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-27 06:06,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-04-30 05:41,Shawn Mendes,Señorita,190960,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-01 11:08,Shawn Mendes,There's Nothing Holdin' Me Back,152058,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-03 06:24,Shawn Mendes,Señorita,190960,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-03 16:03,Shawn Mendes,There's Nothing Holdin' Me Back,7002,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-13 17:53,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-18 09:18,Shawn Mendes,Treat You Better,8662,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-18 15:30,Shawn Mendes,Señorita,78344,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-18 15:39,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-25 17:48,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-28 09:34,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-28 09:45,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-29 07:15,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-29 12:57,Shawn Mendes,Never Be Alone,174096,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-31 11:39,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-31 11:42,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-31 12:03,Shawn Mendes,Mercy,208733,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-05-31 12:22,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),184104,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-06-01 05:17,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-06-19 05:06,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-06-20 05:57,Shawn Mendes,Never Be Alone,215813,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-01 17:47,Shawn Mendes,Never Be Alone,19979,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-01 17:57,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-02 14:43,Shawn Mendes,Never Be Alone,2126,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-03 11:13,Shawn Mendes,Never Be Alone,92123,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-03 11:26,Shawn Mendes,Señorita,1410,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-03 11:28,Shawn Mendes,Señorita,1950,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-06 06:10,Shawn Mendes,Señorita,60380,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-06 10:52,Shawn Mendes,Treat You Better,3711,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-06 11:08,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-06 13:27,Shawn Mendes,Never Be Alone,215813,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-09 02:32,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-09 02:47,Shawn Mendes,Never Be Alone,1062,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-09 05:57,Shawn Mendes,Never Be Alone,51170,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-09 06:20,Shawn Mendes,Señorita,188926,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-10 05:46,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-10 06:28,Shawn Mendes,Never Be Alone,215813,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-10 07:10,Shawn Mendes,If I Can't Have You,188743,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-10 07:11,Shawn Mendes,There's Nothing Holdin' Me Back,61815,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-10 07:28,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-10 07:38,Shawn Mendes,Imagination,217773,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-10 07:45,Shawn Mendes,Señorita,10297,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-12 14:44,Shawn Mendes,Treat You Better,38774,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-14 07:03,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-18 13:49,Shawn Mendes,If I Can't Have You,145153,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-19 06:33,Shawn Mendes,Never Be Alone,74640,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-19 06:39,Shawn Mendes,Señorita,181234,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-21 12:48,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-21 12:56,Shawn Mendes,Never Be Alone,215813,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-21 13:14,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-21 14:14,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-22 15:35,Shawn Mendes,If I Can't Have You,3863,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-22 15:35,Shawn Mendes,There's Nothing Holdin' Me Back,4801,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-25 07:18,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-25 12:17,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-26 16:34,Shawn Mendes,Treat You Better,21329,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-26 16:53,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-26 17:05,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-26 17:46,Shawn Mendes,If I Can't Have You,10244,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-26 17:57,Shawn Mendes,There's Nothing Holdin' Me Back,30580,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-27 12:56,Shawn Mendes,There's Nothing Holdin' Me Back,3341,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-28 06:39,Shawn Mendes,Treat You Better,2768,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-28 06:40,Shawn Mendes,Treat You Better,3510,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-07-28 06:43,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-06 09:30,Shawn Mendes,Where Were You In The Morning?,23390,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-06 13:23,Shawn Mendes,If I Can't Have You,20550,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-06 13:30,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-06 13:36,Shawn Mendes,Treat You Better,187973,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-07 05:12,Shawn Mendes,Never Be Alone,1010,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-07 05:12,Shawn Mendes,Never Be Alone,9657,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-07 05:16,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-09 13:56,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-09 14:25,Shawn Mendes,Señorita,177480,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-10 06:35,Shawn Mendes,Never Be Alone,22545,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-12 06:11,Shawn Mendes,There's Nothing Holdin' Me Back,134903,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-12 06:34,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-13 06:36,Shawn Mendes,Imagination,217773,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-13 16:22,Shawn Mendes,Never Be Alone,215813,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-16 04:51,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-16 05:16,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-16 05:37,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-17 16:55,Shawn Mendes,There's Nothing Holdin' Me Back,199440,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-17 17:00,Shawn Mendes,Señorita,84913,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-08-21 06:35,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-09-06 06:19,Shawn Mendes,Treat You Better,94157,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-09-06 11:08,Shawn Mendes,Señorita,190799,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
2022-09-23 07:00,Shawn Mendes,If I Can't Have You,191466,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",English
